QUI-GON	patience you will have time i did not when i became one with the force i made a great discovery with my training you will be able to merge with the force at will your physical self will fade away but you will still retain your consciousness you will become more powerful than any sith
YODA	eternal consciousness
QUI-GON	the ability to defy oblivion can be achieved but only for oneself it was accomplished by a shaman of the whills it is a state acquired through compassion not greed
YODA	  to become one with the force and influence still have   a power greater than all it is
QUI-GON	you will learn to let go of everything no attachment no thought of self no physical self
YODA	a great jedi master you have become quigon jinn your apprentice i gratefully become
BAIL ORGANA	excuse me master yoda obiwan kenobi has made contact
===	===
BAIL ORGANA	we have take her to the medical center quickly
===	===
MEDICAL DROID	medically she is completely healthy for reasons we  had explain we are losing her
OBI-WAN	she will dying
MEDICAL DROID	we docan not know why she has lost the will to live we need to operate quickly if we are to save the babies
BAIL ORGANA	babies
MEDICAL DROID	she will carrying twins
YODA	save them we must they are our last hope
C-3PO	it s some kind of reproductive process i think
===	===
OBI-WAN	docan not give up padme
MEDICAL DROID	it will a boy
PADME	luke  
MEDICAL DROID	  and a girl
PADME	  leia
===	===
OBI-WAN	you have twins padme they need you   hang on
PADME	i  had  
OBI-WAN	save your energy
PADME	obiwan   there   is good in him i know there is   still  
===	===
MEDICAL DROID	my lord the construction is finished   he lives
DARTH SIDIOUS	good good lord vader can you hear me
DARTH VADER	yes my master where is padme is she safe is she all right
DARTH SIDIOUS	ilet us afraid she died   it seems in your anger you killed her
DARTH VADER	i couldcan not have she was alive i felt her she was alive it will impossible no
===	===
YODA	pregnant she must still appear hidden safe the children must be kept
OBI-WAN	we must take them somewhere the sith will not sense their presence
YODA	split up they should be
BAIL ORGANA	my wife and i will take the girl we are always talked of adopting a baby girl she will be loved with us
OBI-WAN	and what of the boy
YODA	to tatooine to his family send him
OBI-WAN	i will take the child and watch over him master yoda do you think anakin will twins will be able to defeat darth sidious
YODA	strong the force runs in the skywalker line hope we can   done it is until the time is right disappear we will master kenobi wait a moment in your solitude on tatooine training i have for you
OBI-WAN	training
YODA	an old friend has learned the path to immortality
OBI-WAN	who
YODA	one who has returned from the netherworld of the force to train me   your old master quigon jinn
OBI-WAN	quigon but how could he accomplish this
YODA	the secret of the ancient order of the whills he studied how to commune with him i will teach you
OBI-WAN	i will be able to talk with him
YODA	how to join the force he will train you your consciousness you will retain when one with the force even your physical self perhaps
===	===
BAIL ORGANA	captain antilles
CAPTAIN ANTILLES	yes your highness
BAIL ORGANA	ilet us placing these droids in your care treat them well clean them up have the protocol droid will mind wiped
C-3PO	oh no
===	===
