LEIA	Lord Vader, I should have known. Only you could be so bold.  The Imperial Senate will not sit still for this, when they hear you've attacked a diplomatic...
ANAKIN	Don't play games with me, Your Highness.  You weren't on any mercy mission this time.  You passed directly through a restricted system.  Several transmissions were beamed to this ship by Rebel spies. I want to know what happened to the plans they sent you.
LEIA	I don't know what you're talking about.  I'm a member of the Imperial Senate on a diplomatic mission to Alderaan...
ANAKIN	You're a part of the Rebel Alliance ... and a traitor.  Take her away!
COMMANDER	Holding her is dangerous.  If word of this gets out, it could generate sympathy for the Rebellion in the senate.
ANAKIN	I have traced the Rebel spies to her.  Now she is my only link to find their secret base!
COMMANDER	She'll die before sheÕll tell you anything.
ANAKIN	Leave that to me.  Send a distress signal and then inform the senate that all aboard were killed!
SECOND OFFICER	Lord Vader, the battle station plans are not aboard this ship! And no transmissions were made. An escape pod was jettisoned during the fighting, but no life forms were aboard.
ANAKIN	She must have hidden the plans in the escape pod.  Send a detachment down to retrieve them.  See to it personally, Commander.  There'll be no one to stop us this time.
===	===
TAGGE	And what of the Rebellion?  If the Rebels have obtained a complete technical readout of this station, it is possible, however unlikely, that they might find a weakness and exploit it.
ANAKIN	The plans you refer to will soon be back in our hands.
MOTTI	Any attack made by the Rebels against this station would be a useless gesture, no matter what technical data they've obtained. This station is now the ultimate power in the universe.  I suggest we use it!
ANAKIN	Don't be too proud of this technological terror you've constructed.  The ability to destroy a planet is insignificant next to the power of the Force.
MOTTI	Don't try to frighten us with your sorcerer's ways, Lord Vader.  Your sad devotion to that ancient religion has not helped you conjure up the stolen data tapes, or given you clairvoyance enough to find the Rebel's hidden fort...
ANAKIN	I find your lack of faith disturbing.
TARKIN	Enough of this!  Vader, release him!
ANAKIN	As you wish.
===	===
TARKIN	Perhaps she would respond to an alternative form of persuasion.
ANAKIN	What do you mean?
===	===
TARKIN	She lied!  She lied to us!
ANAKIN	I told you she would never consciously betray the Rebellion.
===	===
VOICE	We've captured a freighter entering the remains of the Alderaan system. It's markings match those of a ship that blasted its way out of Mos Eisley.
ANAKIN	They must be trying to return the stolen plans to the princess.  She may yet be of some use to us.
===	===
OFFICER	There's no one on board, sir. According to the log, the crew abandoned ship right after takeoff. It must be a decoy, sir.  Several of the escape pods have been jettisoned.
ANAKIN	Did you find any droids?
OFFICER	No, sir.  If there were any on board, they must also have jettisoned.
ANAKIN	Send a scanning crew on board. I want every part of this ship checked.
OFFICER	Yes, sir.
ANAKIN	I sense something... a presence I haven't felt since...
===	===
TARKIN	Obi-Wan Kenobi!  What makes you think so?
ANAKIN	A tremor in the Force.  The last time I felt it was in the presence of my old master.
TARKIN	Surely he must be dead by now.
ANAKIN	Don't underestimate the Force.
TARKIN	The princess!  Put all sections on alert!
ANAKIN	Obi-Wan is here.  The Force is with him.
TARKIN	If you're right, he must not be allowed to escape.
ANAKIN	Escape may not his plan.  I must face him alone.
===	===
OBI-WAN	Only a master of evil, Darth.
ANAKIN	Your powers are weak, old man.
===	===
TARKIN	Are they away?
ANAKIN	They have just made the jump into hyperspace.
===	===
DEATH STAR INTERCOM VOICE	Orbiting the planet at maximum velocity.  The moon with the Rebel base will be in range in thirty minutes.
ANAKIN	This will be a day long remembered. It has seen the end of Kenobi and it will soon see the end of the Rebellion.
===	===
ASTRO-OFFICER	We count thirty Rebel ships, Lord Vader.  But they're so small they're evading our turbo-lasers!
ANAKIN	We'll have to destroy them ship to ship.  Get the crews to their fighters.
===	===
JERJERROD	Lord Vader, this is an unexpected pleasure. We're honored by your presence.
ANAKIN	You may dispense with the pleasantries, Commander. I'm here to put you back on schedule.
JERJERROD	I assure you, Lord Vader, my men are working as fast as they can.
ANAKIN	Perhaps I can find new ways to motivate them.
JERJERROD	I tell you, this station will be operational as planned.
ANAKIN	The Emperor does not share your optimistic appraisal of the situation.
JERJERROD	But he asks the impossible. I need more men.
ANAKIN	Then perhaps you can tell him when he arrives.
JERJERROD	The Emperor's coming here?
ANAKIN	That is correct, Commander. And he is most displeased with your apparent lack of progress.
JERJERROD	We shall double our efforts.
ANAKIN	I hope so, Commander, for your sake. The Emperor is not as forgiving as I am.
===	===
DARTH SIDIOUS	Rise, my friend.
ANAKIN	The Death Star will be completed on schedule.
DARTH SIDIOUS	You have done well, Lord Vader. And now I sense you wish to continue your search for young Skywalker.
ANAKIN	Yes, my Master.
DARTH SIDIOUS	Patience, my friend. In time he will seek you out. And when he does, you must bring him before me. He has grown strong. Only together can we turn him to the dark side of the Force.
ANAKIN	As you wish.
===	===
DARTH SIDIOUS	Send the fleet to the far side of Endor. There it will stay until called for.
ANAKIN	What of the reports of the Rebel fleet massing near Sullust?
DARTH SIDIOUS	It is of no concern. Soon the Rebellion will be crushed and young Skywalker will be one of us! Your work here is finished, my friend. Go out to the command ship and await my orders.
ANAKIN	Yes, my Master.
===	===
PILOT VOICE	Parts and technical crew for the forest moon.
ANAKIN	Do they have a code clearance?
PIETT	It's an older code, sir, but it checks out. I was about to clear them. Shall I hold them?
ANAKIN	No. Leave them to me. I will deal with them myself.
===	===
GUARD	Halt! The Emperor does not wish to be disturbed at the moment.
ANAKIN	(raising his gloved hand to the two guards and choking them with the Force) The Emperor will see me, now!
===	===
DARTH SIDIOUS	I told you to remain on the command ship.
ANAKIN	A small Rebel force has penetrated the shield and landed on Endor.
DARTH SIDIOUS	Yes, I know.
ANAKIN	My son is with them.
DARTH SIDIOUS	Are you sure?
ANAKIN	I have felt him, my Master.
DARTH SIDIOUS	Strange, that I have not. I wonder if your feelings on this matter are clear, Lord Vader.
ANAKIN	They are clear, my Master.
DARTH SIDIOUS	Then you must go to the Sanctuary Moon and wait for them.
ANAKIN	He will come to me?
DARTH SIDIOUS	I have foreseen it. His compassion for you will be his undoing. He will come to you and then you will bring him before me.
ANAKIN	As you wish.
===	===
COMMANDER	This is a Rebel that surrendered to us. Although he denies it, I believe there may be more of them, and I request permission to conduct a further search of the area. He was armed only with this.
ANAKIN	Good work, Commander. Leave us. Conduct your search and bring his companions to me.
COMMANDER	Yes, my Lord.
ANAKIN	The Emperor has been expecting you.
LUKE	I know, father.
ANAKIN	So, you have accepted the truth.
LUKE	I've accepted the truth that you were once Anakin Skywalker, my father.
ANAKIN	That name no longer has any meaning for me.
LUKE	It is the name of your true self. You've only forgotten. I know there is good in you. The Emperor hasn't driven it from you fully. That is why you couldn't destroy me. That's why you won't bring me to your Emperor now.
ANAKIN	I see you have constructed a new lightsaber. Your skills are complete. Indeed, you are powerful, as the Emperor has foreseen.
LUKE	Come with me.
ANAKIN	Obi-Wan once thought as you do. You don't know the power of the dark side. I must obey my master.
LUKE	I will not turn...and you'll be forced to kill me.
ANAKIN	If that is your destiny.
LUKE	Search your feelings, father. You can't do this. I feel the conflict within you. Let go of your hate.
ANAKIN	It is too late for me, son. The Emperor will show you the true nature of the Force. He is your master now.
===	===
DARTH SIDIOUS	Oh, no, my young Jedi. You will find that it is you who are mistaken...about a great many things.
ANAKIN	His lightsaber.
DARTH SIDIOUS	Your faith in your friends is yours.
ANAKIN	It is pointless to resist, my son.
===	===
DARTH SIDIOUS	Good.  Use your aggressive feelings, boy!  Let the hate flow through you.
ANAKIN	Obi-Wan has taught you well.
LUKE	I will not fight you, father.
ANAKIN	You are unwise to lower your defenses.
LUKE	Your thoughts betray you, father. I feel the good in you...the conflict.
ANAKIN	There is no conflict.
LUKE	You couldn't bring yourself to kill me before, and I don't believe you'll destroy me now.
ANAKIN	You underestimate the power of the dark side. If you will not fight, then you will meet your destiny.
===	===
LUKE	I will not fight you.
ANAKIN	Give yourself to the dark side. It is the only way you can save your friends. Yes, your thoughts betray you. Your feelings for them are strong. Especially for... Sister! So...you have a twin sister. Your feelings have now betrayed her, too. Obi-Wan was wise to hide her from me. Now his failure is complete. If you will not turn to the dark side, then perhaps she will.
===	===
LURE	But you'll die.
ANAKIN	Nothing can stop that now. Just for once... let me look on you with my own eyes. Now...go, my son. Leave me.
LUKE	No. You're coming with me. I can't leave you here. I've got to save you.
ANAKIN	You already have, Luke. You were right about me. Tell your sister...you were right.
===	===
PIETT	But, sir, the Hoth system is supposed to be devoid of human forms.
ANAKIN	You found something?
PIETT	Yes, my lord.
ANAKIN	That's it. The Rebels are there.
OZZEL	My lord, there are so many uncharted settlements. It could be smugglers, it could be...
ANAKIN	That is the system. And I'm sure Skywalker is with them. Set your course for the Hoth system. General Veers, prepare you men.
===	===
VEERS	My lord, the fleet has moves out of light-speed. Com-Scan has detected an energy field protecting an area around the sixth planet of the Hoth system. The field is strong enough to deflect any bombardment.
ANAKIN	The Rebels are alerted to our presence. Admiral Ozzel came out of light-speed too close to the system.
VEERS	He felt surprise was wiser...
ANAKIN	He is as clumsy as he is stupid. General, prepare your troops for a surface attack.
OZZEL	Lord Vader, the fleet has moved out of light-speed, and we're preparing to...Aaagh!
ANAKIN	You have failed me for the last time, Admiral. Captain Piett.
PIETT	Yes, my lord.
ANAKIN	Make ready to land out troops beyond the energy shield and deploy the fleet so that nothing gets off that system. You are in command now, Admiral Piett.
===	===
PIETT	Our ships have sighted the Millennium Falcon, lord. But...it has entered an asteroid field and we cannot risk...
ANAKIN	Asteroids do not concern me, Admiral. I want that ship and not excuses.
===	===
NEEDA	...and that, Lord Vader, was the last time they appeared in any of our scopes. Considering the amount of damage we've sustained, they must have been destroyed.
ANAKIN	No, Captain, they're alive. I want every ship available to sweep the asteroid field until they are found.
PIETT	Lord Vader.
ANAKIN	Yes, Admiral, what is it?
PIETT	The Emperor commands you make contact with him.
ANAKIN	Move the ship out of the asteroid field so that we can send a clear transmission.
===	===
DARTH SIDIOUS	There is a great disturbance in the Force.
ANAKIN	I have felt it.
DARTH SIDIOUS	We have a new enemy -- Luke Skywalker.
ANAKIN	Yes, my master.
DARTH SIDIOUS	He could destroy us.
ANAKIN	He's just a boy. Obi-Wan can no longer help him.
DARTH SIDIOUS	The Force is strong with him. The son of Skywalker must not become a Jedi.
ANAKIN	If he could be turned, he would become a powerful ally.
DARTH SIDIOUS	Yes. Yes. He would be a great asset. Can it be done?
ANAKIN	He will join us or die, my master.
===	===
PIETT	Right.
ANAKIN	...there will be a substantial reward for the one who finds the Millennium Falcon. You are free to use any methods necessary, but I want them alive. No disintegrations.
===	===
PIETT	Lord Vader, our ships have completed their scan of the area and found nothing. If the Millennium Falcon went into light-speed, it'll be on the other side of the galaxy by now.
ANAKIN	Alert all commands. Calculate every possible destination along their last know trajectory.
PIETT	Yes, my lord. We'll find them.
ANAKIN	Don't fail me again, Admiral.
===	===
LANDO	Lord Vader.
ANAKIN	You may take Captain Solo to Jabba the Hut after I have Skywalker.
BOBA FETT	He's no good to me dead.
ANAKIN	He will not be permanently damaged.
LANDO	Lord Vader, what about Leia and the Wookiee?
ANAKIN	They must never again leave this city.
LANDO	That was never a condition of our agreement, nor was giving Han to this bounty hunter!
ANAKIN	Perhaps you think you're being treated unfairly.
LANDO	No.
ANAKIN	Good. It would be unfortunate if I had to leave a garrison here.
===	===
IMPERIAL SOLDIER	Lord Vader, ship approaching. X-wing class.
ANAKIN	Good. Monitor Skywalker and allow him to land.
LANDO	Lord Vader, we only use this facility for carbon freezing. If you put him in there, it might kill him.
ANAKIN	I do not want the Emperor's prize damaged. We will test it...on Captain Solo.
===	===
BOBA FETT	What if he doesn't survive? He's worth a lot to me.
ANAKIN	The Empire will compensate you if he dies. Put him in!
C-3PO	What...what's going on? Turn around, Chewbacca, I can't see. Oh...they've encased him in carbonite. He should be quite well-protected -- if he survives the freezing process, that is.
ANAKIN	Well, Calrissian, did he survive?
LANDO	Yes, he's alive. And in perfect hibernation.
ANAKIN	He's all yours bounty hunter. Reset the chamber for Skywalker.
IMPERIAL OFFICER	Skywalker has just landed, my lord.
ANAKIN	Good. See to it that he finds his way here. Calrissian, take the princess and the Wookiee to my ship.
LANDO	You said they'd be left in the city under my supervision.
ANAKIN	I am altering the deal. Pray I don't alter it any further.
===	===
LUKE	You'll find I'm full of surprises.
ANAKIN	Your destiny lies with me, Skywalker. Obi-Wan knew this to be true.
LUKE	No!
ANAKIN	All to easy. Perhaps you are not as strong as the Emperor thought. Impressive...most impressive. Obi-Wan has taught you well. You have controlled your fear... now release your anger. Only your hatred can destroy me.
===	===
LUKE	I'll never join you!
ANAKIN	If you only knew the power of the dark side. Obi-Wan never told you what happened to your father.
LUKE	He told me enough! He told me you killed him.
ANAKIN	No. I am your father.
LUKE	No. No. That's not true! That's impossible!
ANAKIN	Search your feelings. You know it to be true.
LUKE	No! No! No!
ANAKIN	Luke. You can destroy the Emperor. He has foreseen this. It is your destiny. Join me, and we can rule the galaxy as father and son. Come with me. It's the only way.
===	===
PIETT	They'll be in range of our tractor beam in moments, lord.
ANAKIN	Did your men deactivate the hyperdrive on the Millennium Falcon?
PIETT	Yes, my lord.
ANAKIN	Good. Prepare the boarding party and set for your weapons for stun.
===	===
